BADANIE;20:51:45;;;;
metoda:;random;;;;
konfiguracja:;branches=3         , input_files=g/gr6.txt,g/gr7.txt,g/gr8.txt,g/gr9.txt,g/gr10.txt,g/gr11.txt,g/gr12.txt,g/gr13.txt, iterations=15, max_exec_time_s=30, search_type=2            , starting_node_bb=-1          # warto, starting_node_nn=-1          # warto, ;;;;
;;;;;
9;30000;301;22;7.8853;10 13 11 12 6 4 3 0 1 7 8 2 9 5 10
10;30000;305;26;9.319;0 1 7 6 3 9 4 5 13 11 12 10 8 2 0
11;30000;306;27;9.67742;9 5 10 8 2 13 11 6 4 3 0 12 7 1 9
12;30000;308;29;10.3943;6 4 3 0 12 7 1 5 10 8 2 9 13 11 6
13;30000;307;28;10.0358;9 4 5 10 6 13 11 12 3 0 7 8 1 2 9
14;30000;305;26;9.319;9 5 6 7 8 13 11 12 10 1 2 0 4 3 9
15;30000;306;27;9.67742;8 13 11 12 6 4 5 10 9 3 0 1 2 7 8
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
30000;6.89789;13.7958;2.47236;;
;;;;;
;;;;;
plik:;g/gr15.txt;;;;
wynik optymalny:;303;;;;
liczba wierzcholkow:;15;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;30000;343;40;13.2013;4 3 0 1 5 10 8 2 13 11 12 7 9 14 6 4
2;30000;340;37;12.2112;11 12 4 5 6 7 8 14 10 0 1 2 3 9 13 11
3;30000;335;32;10.5611;9 13 11 8 12 14 6 4 5 10 0 1 2 7 3 9
4;30000;342;39;12.8713;14 7 6 1 0 12 9 4 3 5 10 8 13 11 2 14
5;30000;339;36;11.8812;8 0 1 12 10 13 11 2 14 6 3 9 4 5 7 8
6;30000;339;36;11.8812;11 10 0 1 12 6 13 4 3 9 5 8 2 14 7 11
7;30000;333;30;9.90099;7 8 14 2 0 1 12 3 9 4 5 10 11 6 13 7
8;30000;327;24;7.92079;12 14 3 9 4 5 10 8 13 7 11 6 1 2 0 12
9;30000;334;31;10.231;0 1 2 14 11 12 7 6 13 5 10 8 9 4 3 0
10;30000;328;25;8.25083;8 2 14 13 11 6 4 3 1 9 5 10 0 12 7 8
11;30000;336;33;10.8911;6 13 11 9 5 10 8 14 7 1 2 0 4 3 12 6
12;30000;330;27;8.91089;3 9 0 4 5 10 13 11 8 12 7 6 1 2 14 3
13;30000;341;38;12.5413;9 4 8 13 11 12 10 0 1 5 2 14 6 7 3 9
14;30000;332;29;9.57096;13 11 8 12 7 3 9 4 5 10 6 1 2 0 14 13
15;30000;346;43;14.1914;1 9 4 5 10 8 0 11 12 6 13 2 14 7 3 1
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
30000;9.02905;18.0581;2.97989;;
;;;;;
;;;;;
BADANIE;21:34:29;;;;
metoda:;random;;;;
konfiguracja:;branches=3         , input_files=g/gr17.txt,g/gr18.txt, iterations=15, max_exec_time_s=30, search_type=2            , starting_node_bb=-1          # warto, starting_node_nn=-1          # warto, ;;;;
;;;;;
plik:;g/gr17.txt;;;;
wynik optymalny:;344;;;;
liczba wierzcholkow:;17;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;30000;401;57;16.5698;8 12 7 11 6 2 14 0 1 15 9 4 13 3 5 10 16 8
2;30000;399;55;15.9884;13 10 8 2 7 0 1 9 11 15 12 6 14 3 16 4 5 13
3;30000;399;55;15.9884;16 9 13 11 8 2 3 0 10 4 5 15 12 6 1 14 7 16
4;30000;397;53;15.407;7 11 15 12 4 16 9 3 6 1 0 14 2 13 10 8 5 7
